,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,StoopMoove,StopMoove1,Id
156080,8601690,-1.109967,49.323987,153.199996948242,5.699999809265139,8.033333301544191,0.12232001590728732,-0.12232001590728732,266.14510531777097,1,5.0,1,1,2119
156081,8601690,-1.110118,49.32404,151.199996948242,6.599999904632571,6.733333269755048,0.050040005302429205,0.050040005302429205,266.1243745961591,1,5.0,0,1,2119
156244,8601690,-1.111873,49.325769,150.0,15.8000001907349,16.233333269755065,0.011119989395139562,-0.011119989395139562,266.16007304382254,1,5.0,1,1,2122
156245,8601690,-1.112142,49.326045,146.800003051758,15.8999996185303,15.899999936421732,0.005559968185424325,0.005559968185424325,266.16354414589784,1,5.0,1,1,2122
156246,8601690,-1.112343,49.326329,150.5,15.1999998092651,15.633333206176767,0.038919989395145294,-0.038919989395145294,266.15545828739386,1,5.0,1,1,2122
156247,8601690,-1.112462,49.326633,157.0,12.6999998092651,14.599999745686832,0.13899999999999996,-0.13899999999999996,266.15523822124067,1,5.0,1,1,2122
156248,8601690,-1.112492,49.326777,163.800003051758,5.3000001907348615,11.066666603088352,0.4114399787902812,-0.4114399787902812,266.06040903684396,1,5.0,1,1,2122
156249,8601690,-1.112364,49.326841,158.600006103516,5.1999998092651385,7.733333269755032,0.005560021209716615,-0.005560021209716615,266.01397102443315,1,5.0,1,1,2122
156250,8601690,-1.112231,49.32688,157.899993896484,5.09999990463257,5.199999968210856,0.005559994697570803,-0.005559994697570803,266.00228485633596,1,5.0,1,1,2122
156251,8601690,-1.112206,49.32699,164.300003051758,7.199999809265139,5.833333174387616,0.1167599946975709,0.1167599946975709,266.0425584444744,1,5.0,1,1,2122
156252,8601690,-1.112218,49.327129,166.100006103516,6.400000095367429,6.233333269755045,0.04447998409271272,-0.04447998409271272,266.05636089104576,1,5.0,1,1,2122
156253,8601690,-1.112213,49.327234,167.5,5.699999809265139,6.433333237965902,0.03892001590728733,-0.03892001590728733,266.0350494422361,1,5.0,1,1,2122
156760,8601690,-1.112251,49.327406,159.5,4.59999990463257,4.03333338101705,0.0027800011362348162,-0.0027800011362348162,265.999828876849,1,70.0,0,1,2126
156761,8601690,-1.112303,49.327516,159.5,4.59999990463257,4.833333333333334,0.0,0.0,266.0312191192143,1,5.0,0,1,2126
156960,8601690,-1.0502129999999998,49.387149,155.899993896484,4.59999990463257,5.8666666348775225,0.00555999469757089,0.00555999469757089,266.20478223381104,1,5.0,1,1,2128
156961,8601690,-1.050139,49.38720900000001,154.199996948242,3.29999995231628,4.133333285649616,0.07227999734878572,-0.07227999734878572,266.23632790482066,1,5.0,1,1,2128
156962,8601690,-1.049999,49.387238,152.300003051758,4.90000009536743,4.266666650772094,0.08896000795364394,0.08896000795364394,266.2213258738953,1,5.0,1,1,2128
156963,8601690,-1.049873,49.38730200000001,151.699996948242,6.300000190734861,4.8333334128061916,0.07784000530242915,0.07784000530242915,266.2413918325116,1,5.0,1,1,2128
156964,8601690,-1.049594,49.387345,152.199996948242,9.89999961853027,7.033333301544187,0.20015996818542475,0.20015996818542475,266.2324643501351,1,5.0,1,1,2128
156965,8601690,-1.04933,49.387373,152.199996948242,9.10000038146973,8.43333339691162,0.044479957580565985,-0.044479957580565985,266.2303289586737,1,5.0,1,1,2128
156966,8601690,-1.049156,49.387363,152.0,4.40000009536743,7.800000031789143,0.26132001590728793,-0.26132001590728793,266.2165743713082,1,5.0,1,1,2128
156989,8601690,-1.047164,49.389663,120.699996948242,2.09999990463257,2.1999999682108564,0.0005560007953643953,-0.0005560007953643953,266.26951966122084,2,50.0,1,0,2130
156990,8601690,-1.047235,49.389661,122.099998474121,2.09999990463257,2.13333328564962,0.0,0.0,266.2250285288914,2,5.0,1,0,2130
156991,8601690,-1.047309,49.389667,125.199996948242,2.09999990463257,2.09999990463257,0.0,0.0,266.2275013040391,2,5.0,1,0,2130
156992,8601690,-1.047457,49.389688,138.600006103516,2.29999995231628,2.1666665871938067,0.005560001325607133,0.005560001325607133,266.2332509306225,2,10.0,1,0,2130
156993,8601690,-1.047535,49.389696,142.800003051758,2.2000000476837203,2.1999999682108564,0.005559994697570314,-0.005559994697570314,266.22308485491277,2,5.0,1,0,2130
156994,8601690,-1.047606,49.3897,150.199996948242,2.29999995231628,2.2666666507720934,0.005559994697570314,0.005559994697570314,266.21921343627014,2,5.0,1,0,2130
156995,8601690,-1.047681,49.389701,156.199996948242,2.5,2.333333333333333,0.011120002651214845,0.011120002651214845,266.21607315752635,2,5.0,1,1,2130
156996,8601690,-1.047824,49.389711,166.199996948242,2.09999990463257,2.2999999523162837,0.011120002651214557,-0.011120002651214557,266.21888672033344,2,10.0,1,0,2130
159731,8309851,2.355925,48.890637,419.600006103516,19.3999996185303,12.53333330154421,0.2835599681854241,0.2835599681854241,197.1693320415095,3,5.0,1,1,2157
159732,8309851,2.3565400000000003,48.890512,416.399993896484,19.5,17.733333269755065,0.005560021209715415,0.005560021209715415,197.1866279735446,3,5.0,1,1,2157
159733,8309851,2.357275,48.890464,412.600006103516,23.0,20.633333206176765,0.1946,0.1946,197.20908580871242,3,5.0,1,1,2157
159734,8309851,2.357903,48.89043,407.600006103516,16.0,19.5,0.3891999999999999,-0.3891999999999999,197.23196280142585,3,5.0,1,1,2157
159735,8309851,2.358194,48.890362,405.299987792969,6.199999809265139,15.06666660308838,0.5448800106048584,-0.5448800106048584,197.25053006186988,3,5.0,1,1,2157
159784,8309851,2.339654,48.889717,433.299987792969,3.5,3.099999984105427,0.038920002651214834,0.038920002651214834,196.74339006553865,3,5.0,1,1,2161
159785,8309851,2.339535,48.889718,433.600006103516,3.20000004768372,3.1666666666666665,0.01667999734878518,-0.01667999734878518,196.73900371555203,3,5.0,1,1,2161
159798,8309851,2.3342080000000003,48.888464,474.200012207031,16.7999992370605,14.5333334604899,0.005559915161127549,0.005559915161127549,196.6112339468384,3,5.0,1,1,2163
159799,8309851,2.333925,48.888221,454.799987792969,13.8000001907349,15.766666730244967,0.16679994697570333,-0.16679994697570333,196.60915437647841,3,5.0,1,1,2163
159800,8309851,2.333717,48.887889,445.399993896484,16.2000007629395,15.6000000635783,0.13344003181457573,0.13344003181457573,196.6057924836623,3,5.0,1,1,2163
159801,8309851,2.333571,48.88767,444.799987792969,3.5,11.166666984558132,0.7061200424194363,-0.7061200424194363,196.61018730117192,3,5.0,1,1,2163
159802,8309851,2.333532,48.887605,445.399993896484,3.70000004768372,7.8000002702077404,0.011120002651214822,0.011120002651214822,196.6141275366556,3,5.0,1,1,2163
159803,8309851,2.3334740000000003,48.887467,452.100006103516,6.400000095367429,4.53333338101705,0.15012000265121425,0.15012000265121425,196.61349866945181,3,5.0,1,1,2163
159804,8309851,2.3332610000000003,48.887283,453.899993896484,10.3000001907349,6.800000111262016,0.21684000530243144,0.21684000530243144,196.61464901054603,3,5.0,1,1,2163
159805,8309851,2.333096,48.887124,457.200012207031,5.800000190734861,7.5000001589457295,0.25020000000000225,-0.25020000000000225,196.61364281127751,3,5.0,1,1,2163
160088,8309851,2.336189,48.88939,494.299987792969,9.69999980926514,6.699999968210856,0.37251998939514186,0.37251998939514186,196.6396136979977,3,5.0,1,1,2172
160089,8309851,2.336495,48.889328000000006,494.0,8.80000019073486,7.166666666666666,0.05003997879028362,-0.05003997879028362,196.64563724335548,3,5.0,1,1,2172
160361,8458332,2.256914,48.92329,261.399993896484,4.30000019073486,4.066666762034096,0.007783997879028356,-0.007783997879028356,193.4408554110936,1,25.0,1,1,2179
160394,8458332,2.25712,48.923695,287.29998779296903,3.5,2.7666666507720934,0.003924706038306756,0.003924706038306756,193.430321731498,1,85.0,1,1,2182
160395,8458332,2.257164,48.923566,288.600006103516,3.79999995231628,3.1999999682108538,0.01667999734878518,0.01667999734878518,193.43953248766567,1,5.0,0,0,2182
160396,8458332,2.257299,48.923564,293.29998779296903,7.099999904632571,4.799999952316283,0.18347999734878576,0.18347999734878576,193.44441610489122,1,5.0,1,1,2182
160397,8458332,2.2575990000000004,48.923492,297.100006103516,10.1000003814697,7.00000007947285,0.1668000265121444,0.1668000265121444,193.44831720399213,1,5.0,1,1,2182
160398,8458332,2.258044,48.923369,314.5,16.1000003814697,11.10000022252399,0.3336000000000001,0.3336000000000001,193.4589252296238,1,5.0,1,1,2182
160399,8458332,2.258682,48.923367,309.29998779296903,17.2999992370605,14.499999999999964,0.06671993637084839,0.06671993637084839,193.4754118720186,1,5.0,1,1,2182
163210,8458332,2.891991,42.698106,217.0,10.8999996185303,11.866666793823242,0.10007995758056767,0.10007995758056767,210.65896572773,1,5.0,1,1,2216
163211,8458332,2.892101,42.697944,210.5,6.400000095367429,8.800000031789153,0.2501999734878556,-0.2501999734878556,210.6699921432473,1,5.0,1,1,2216
163212,8458332,2.89191,42.697754,206.800003051758,8.10000038146973,8.46666669845582,0.047260007953643976,0.047260007953643976,210.67583627816785,1,10.0,1,1,2216
163213,8458332,2.891802,42.697664,201.300003051758,5.5,6.666666825612387,0.14456002120971706,-0.14456002120971706,210.67761868842658,1,5.0,1,1,2216
163291,8458332,2.892482,42.69747,148.399993896484,3.20000004768372,3.3333333333333366,0.0139,-0.0139,210.71074263945067,1,10.0,1,1,2219
164708,8458332,2.75062,43.187323,308.0,11.6999998092651,16.4333333969116,0.2946800106048606,-0.2946800106048606,196.01050605169075,1,5.0,1,1,2225
164709,8458332,2.750797,43.187412,308.899993896484,6.300000190734861,11.666666666666654,0.15011998939514065,-0.15011998939514065,196.0055300139584,1,10.0,1,1,2225
164710,8458332,2.7510830000000004,43.187541,307.70001220703097,16.3999996185303,11.466666539510086,0.5615599681854264,0.5615599681854264,196.00934394127307,1,5.0,1,1,2225
164711,8458332,2.751442,43.187738,311.70001220703097,14.1999998092651,12.29999987284342,0.12231998939514507,-0.12231998939514507,196.01578295463642,1,5.0,1,1,2225
164712,8458332,2.751662,43.187962,310.70001220703097,12.6999998092651,14.433333079020164,0.08340000000000006,-0.08340000000000006,196.02436762875686,1,5.0,1,1,2225
164713,8458332,2.751814,43.188116,309.899993896484,5.599999904632571,10.83333317438759,0.3947599946975686,-0.3947599946975686,196.0291546402467,1,5.0,1,1,2225
164714,8458332,2.751961,43.188042,312.5,6.800000190734861,8.366666634877511,0.06672001590728734,0.06672001590728734,196.03657840158985,1,5.0,1,1,2225
164715,8458332,2.751952,43.188097,317.600006103516,8.60000038146973,7.0000001589457215,0.10008001060485873,0.10008001060485873,196.04107401800437,1,5.0,1,1,2225
164716,8458332,2.751811,43.188101,322.5,3.5999999046325697,6.333333492279054,0.2780000265121461,-0.2780000265121461,196.04058495855358,1,5.0,1,1,2225
164717,8458332,2.75162,43.18797100000001,324.100006103516,14.5,8.900000095367432,0.6060400053024292,0.6060400053024292,196.03809462460282,1,5.0,1,1,2225
164718,8458332,2.751322,43.187666,327.100006103516,18.5,12.199999968210854,0.2224,0.2224,196.03778189046463,1,5.0,1,1,2225
164757,8458332,2.750869,43.187955,334.20001220703097,5.400000095367429,3.7666667302449572,0.004109565332661489,0.004109565332661489,196.00766336891982,1,115.0,0,1,2228
164758,8458332,2.750676,43.18787,332.399993896484,9.19999980926514,6.099999984105429,0.21127998409271276,0.21127998409271276,196.0041203776807,1,5.0,1,1,2228
164759,8458332,2.750448,43.187728,330.100006103516,10.5,8.366666634877522,0.07228001060485828,0.07228001060485828,195.99997966296496,1,5.0,1,1,2228
164760,8458332,2.750318,43.187586,328.399993896484,11.3999996185303,10.366666475931812,0.025019989395142342,0.025019989395142342,195.99453943111618,1,10.0,1,1,2228
164761,8458332,2.7504,43.187354,333.5,3.70000004768372,8.533333222071338,0.4281199761390699,-0.4281199761390699,195.99494166590716,1,5.0,1,1,2228
164762,8458332,2.750408,43.187292,336.20001220703097,5.5,6.866666555404673,0.1000799973487852,0.1000799973487852,195.99973890431306,1,5.0,1,1,2228
175958,8506469,2.295275,48.871811,338.79998779296903,14.3000001907349,6.733333428700781,0.6727600079536458,0.6727600079536458,195.93045292388547,1,5.0,1,1,2324
175959,8506469,2.295188,48.871972,337.29998779296903,6.599999904632571,7.70000004768373,0.4281200159072896,-0.4281200159072896,195.92011264541884,1,5.0,1,1,2324
175960,8506469,2.295033,48.871926,334.79998779296903,8.0,9.633333365122489,0.07784000530242907,0.07784000530242907,195.90963800264672,1,5.0,1,1,2324
175961,8506469,2.29489,48.871754,331.29998779296903,9.39999961853027,7.999999841054279,0.07783997879028304,0.07783997879028304,195.9040874659084,1,5.0,1,1,2324
175962,8506469,2.29472,48.87157,329.20001220703097,9.5,8.96666653951009,0.005560021209716925,0.005560021209716925,195.90424030056613,1,5.0,1,1,2324
175963,8506469,2.294525,48.871416,327.79998779296903,9.0,9.299999872843422,0.02779999999999996,-0.02779999999999996,195.90468297108987,1,5.0,1,1,2324
179094,8506469,2.378781,48.971602,254.100006103516,18.5,19.0,0.04447995758056393,0.04447995758056393,195.8057607584832,1,5.0,1,1,2343
179095,8506469,2.378189,48.971676,250.0,19.7000007629395,18.63333384195966,0.06672004241943608,0.06672004241943608,195.78712623196517,1,5.0,1,1,2343
179096,8506469,2.377548,48.971773,252.899993896484,24.0,20.733333587646502,0.2390799575805639,0.2390799575805639,195.76773407864502,1,5.0,1,1,2343
179097,8506469,2.376901,48.971857,256.20001220703097,16.6000003814697,20.10000038146973,0.4114399787902846,-0.4114399787902846,195.7462712780314,1,5.0,1,1,2343
179098,8506469,2.376449,48.971909,261.399993896484,12.8000001907349,17.800000190734867,0.21128001060485505,-0.21128001060485505,195.7249448067879,1,5.0,0,1,2343
179099,8506469,2.37613,48.971961,259.20001220703097,8.300000190734862,12.566666920979822,0.2502000000000022,-0.2502000000000022,195.71023492659734,1,5.0,1,1,2343
179100,8506469,2.375831,48.972007,260.399993896484,9.19999980926514,10.1000000635783,0.050039978790283525,0.050039978790283525,195.6994600283581,1,5.0,0,1,2343
179101,8506469,2.375794,48.972275,256.600006103516,20.2000007629395,12.566666920979836,0.6116000530242944,0.6116000530242944,195.68959760427884,1,5.0,0,1,2343
179102,8506469,2.375887,48.972711,262.0,23.0,17.466666857401542,0.15567995758056374,0.15567995758056374,195.68179751575082,1,5.0,0,1,2343
179103,8506469,2.375979,48.973165,264.70001220703097,23.2999992370605,22.166666666666664,0.016679957580563887,0.016679957580563887,195.6734717656004,1,5.0,1,1,2343
179104,8506469,2.376093,48.973668,266.899993896484,24.5,23.599999745686837,0.06672004241943626,0.06672004241943626,195.66467227057117,1,5.0,1,1,2343
179105,8506469,2.376261,48.974116,275.79998779296903,23.5,23.7666664123535,0.055600000000000094,-0.055600000000000094,195.65522913513664,1,5.0,1,1,2343
179136,8506469,2.374509,48.976475,357.100006103516,8.39999961853027,4.2333331902821865,0.04308999701738353,0.04308999701738353,195.54514762837292,1,40.0,0,1,2346
179137,8506469,2.374128,48.976536,356.399993896484,16.6000003814697,9.06666668256123,0.4559200424194325,0.4559200424194325,195.53682839490054,1,5.0,1,1,2346
179138,8506469,2.373575,48.976627,355.5,16.2999992370605,13.766666412353489,0.016680063629151577,-0.016680063629151577,195.5239765505346,1,5.0,1,1,2346
179139,8506469,2.373059,48.976703,357.5,17.6000003814697,16.8333333333333,0.07228006362915149,0.07228006362915149,195.50526199882847,1,5.0,1,1,2346
180547,8506469,2.376881,48.976116,268.100006103516,3.5999999046325697,9.300000190734881,0.02780000000000001,-0.02780000000000001,195.61760093896302,1,25.0,1,1,2356
180548,8506469,2.376895,48.976226,269.899993896484,3.9000000953674303,4.53333330154419,0.016680010604858218,0.016680010604858218,195.61630162171426,1,5.0,1,1,2356
182183,8506469,2.294147,48.881091,138.5,11.6999998092651,7.43333323796589,0.20571998939513952,0.20571998939513952,195.6382772417389,1,5.0,1,1,2370
182184,8506469,2.293794,48.880806,136.699996948242,15.6999998092651,11.7999998728434,0.2224,0.2224,195.6361188875466,1,5.0,1,1,2370
182185,8506469,2.293437,48.880628,137.800003051758,15.3000001907349,14.233333269755033,0.022239978790279124,-0.022239978790279124,195.63493114479942,1,5.0,1,1,2370
182186,8506469,2.293051,48.880431,141.0,14.6999998092651,15.233333269755033,0.033360021209720786,-0.033360021209720786,195.62893848622275,1,5.0,1,1,2370
182187,8506469,2.292686,48.880254,146.0,14.5,14.833333333333332,0.011119989395139562,-0.011119989395139562,195.62318743931198,1,5.0,1,1,2370
182188,8506469,2.292306,48.88003300000001,151.899993896484,17.8999996185303,15.699999809265131,0.18903997879028456,0.18903997879028456,195.61656010100205,1,5.0,1,1,2370
182189,8506469,2.291875,48.879858,164.0,13.8000001907349,15.399999936421732,0.22795996818542416,-0.22795996818542416,195.61200766763875,1,5.0,1,1,2370
182190,8506469,2.291593,48.879752,169.699996948242,4.40000009536743,12.033333301544205,0.5226400053024314,-0.5226400053024314,195.60511579410854,1,5.0,1,1,2370
182191,8506469,2.291337,48.879675,170.399993896484,7.400000095367429,8.53333346048992,0.16679999999999992,0.16679999999999992,195.6001404883229,1,5.0,1,1,2370
182192,8506469,2.291099,48.879816,178.600006103516,10.5,7.4333333969116175,0.17235999469757105,0.17235999469757105,195.5979995884985,1,5.0,1,1,2370
182193,8506469,2.290937,48.879989,182.300003051758,9.5,9.133333365122477,0.055600000000000094,-0.055600000000000094,195.58784029474143,1,5.0,1,1,2370
182194,8506469,2.290941,48.880131,186.199996948242,9.19999980926514,9.733333269755047,0.016680010604858176,-0.016680010604858176,195.5781085388544,1,5.0,1,1,2370
189812,8581223,2.228871,48.853029,224.5,20.2999992370605,25.166666666666664,0.3558400848388724,-0.3558400848388724,194.46169331576561,1,5.0,1,1,2421
189813,8581223,2.229135,48.852991,223.399993896484,4.30000019073486,17.100000063578285,0.8895999469757058,-0.8895999469757058,194.48933393787536,1,5.0,1,1,2421
190194,8581223,2.229993,48.85284,296.29998779296903,3.29999995231628,2.93333331743876,0.0278,0.0278,194.53118952177257,1,5.0,1,1,2423
